0.0,0.1,0.0,1.0,0.691405057907
0.0,0.1,0.0,1.0,0.726181030273
0.0,0.1,0.0,1.0,0.763229131699
0.0,0.1,0.0,1.0,0.799701213837
0.0,0.1,0.0,1.0,0.84103012085
0.0,0.1,0.0,1.0,0.879861116409
0.0,0.1,0.0,1.0,0.913221120834
0.0,0.1,0.0,1.0,0.951184988022
0.0,0.1,0.0,1.0,0.985962152481
0.0,0.1,0.0,1.0,1.02125716209
0.0,0.1,0.0,1.0,1.060765028
0.0,0.1,0.0,1.0,1.09783315659
0.0,0.1,0.0,1.0,1.13716316223
0.0,0.1,0.0,1.0,1.17314815521
0.0,0.1,0.0,1.0,1.21575903893
0.0,0.1,0.0,1.0,1.25236701965
0.0,0.1,0.0,1.0,1.29892516136
0.0,0.1,0.0,1.0,1.34878516197
0.6653,0.2149,-1.3704,0.0,1.40173721313
0.6658,0.2298,-1.3762,0.0,1.4560751915
0.6697,0.2398,-1.3938,0.0,1.51069998741
0.6697,0.2493,-1.3938,0.0,1.56475806236
0.676,0.2477,-1.412,0.0,1.63029909134
0.6702,0.2574,-1.3998,0.0,1.68886613846
0.6707,0.2657,-1.4059,0.0,1.74770617485
0.6684,0.2633,-1.4059,0.0,1.80273318291
0.6684,0.2657,-1.4059,0.0,1.87146711349
0.6689,0.2692,-1.412,0.0,1.92336606979
0.6665,0.2668,-1.412,0.0,1.98635601997
0.6665,0.2668,-1.412,0.0,2.0434691906
0.6665,0.2621,-1.412,0.0,2.09533405304
0.6665,0.2621,-1.412,0.0,2.14922499657
0.6642,0.2668,-1.412,0.0,2.20480298996
0.6642,0.2668,-1.412,0.0,2.2667620182
0.667,0.2656,-1.4181,0.0,2.31866717339
0.6676,0.262,-1.4243,0.0,2.37534117699
0.6676,0.262,-1.4243,0.0,2.43214011192
0.67,0.2644,-1.4243,0.0,2.49028420448
0.67,0.2595,-1.4243,0.0,2.55806803703
0.6647,0.2584,-1.4181,0.0,2.61520910263
0.6618,0.2621,-1.412,0.0,2.66961812973
0.6613,0.2657,-1.4059,0.0,2.7234480381
0.6613,0.2681,-1.4059,0.0,2.77736902237
0.6637,0.2705,-1.4059,0.0,2.83425211906
0.666,0.2728,-1.4059,0.0,2.90456604958
0.6637,0.2705,-1.4059,0.0,2.96999120712
0.6608,0.2693,-1.3998,0.0,3.03063321114
0.6589,0.2633,-1.4059,0.0,3.09772205353
