((0.0, 0.1, 0.0, 0.0, 1), 0.8763909339904785)
((0.0, 0.1, 0.0, 0.0, 1), 0.9222791194915771)
((0.0, 0.1, 0.0, 0.0, 1), 0.963015079498291)
((0.0, 0.1, 0.0, 0.0, 1), 1.0100431442260742)
((0.0, 0.1, 0.0, 0.0, 1), 1.05326509475708)
((0.0, 0.1, 0.0, 0.0, 1), 1.0931940078735352)
((0.0, 0.1, 0.0, 0.0, 1), 1.1329529285430908)
((0.0, 0.1, 0.0, 0.0, 1), 1.1741759777069092)
((0.0, 0.1, 0.0, 0.0, 1), 1.2159030437469482)
((0.0, 0.1, 0.0, 0.0, 1), 1.2543389797210693)
((0.0, 0.1, 0.0, 0.0, 1), 1.2919399738311768)
((0.0, 0.1, 0.0, 0.0, 1), 1.3293590545654297)
((0.0, 0.1, 0.0, 0.0, 1), 1.370615005493164)
((0.7045, 0.1964, -1.4562, 0, 0), 1.4339990615844727)
((0.7003, 0.1972, -1.4627, 0, 0), 1.5031111240386963)
((0.6849, 0.2087, -1.4562, 212.86867893336759, 0), 1.5579841136932373)
((0.6881, 0.2185, -1.4895, 270.0, 0), 1.6124420166015625)
((0.6907, 0.2226, -1.5172, 206.21990005391373, 0), 1.6671650409698486)
((0.692, 0.2272, -1.5315, 192.74741697599154, 0), 1.7249670028686523)
((0.7061, 0.2274, -1.5684, 189.42530146397678, 0), 1.7867660522460938)
((0.7103, 0.2243, -1.5837, 179.18300326277551, 0), 1.8415110111236572)
((0.7003, 0.2281, -1.5914, 177.39539938212062, 0), 1.9002540111541748)
((0.6969, 0.2216, -1.5837, 181.77932624970705, 0), 1.9591701030731201)
((0.7011, 0.2238, -1.5992, 183.41124150354713, 0), 2.0237860679626465)
((0.6984, 0.2238, -1.5992, 179.6642044043478, 0), 2.0818819999694824)
((0.6964, 0.2249, -1.6071, 174.60694170373992, 0), 2.14054799079895)
((0.6937, 0.2276, -1.6071, 175.96285972463508, 0), 2.19897198677063)
((0.6964, 0.2249, -1.6071, 178.08872550109672, 0), 2.2638680934906006)
((0.691, 0.2249, -1.6071, 176.6690826195499, 0), 2.3254170417785645)
