((0.0, 0.1, 0.0, 0.0, 1), 0.6914050579071045)
((0.0, 0.1, 0.0, 0.0, 1), 0.7261810302734375)
((0.0, 0.1, 0.0, 0.0, 1), 0.7632291316986084)
((0.0, 0.1, 0.0, 0.0, 1), 0.7997012138366699)
((0.0, 0.1, 0.0, 0.0, 1), 0.8410301208496094)
((0.0, 0.1, 0.0, 0.0, 1), 0.8798611164093018)
((0.0, 0.1, 0.0, 0.0, 1), 0.9132211208343506)
((0.0, 0.1, 0.0, 0.0, 1), 0.9511849880218506)
((0.0, 0.1, 0.0, 0.0, 1), 0.9859621524810791)
((0.0, 0.1, 0.0, 0.0, 1), 1.0212571620941162)
((0.0, 0.1, 0.0, 0.0, 1), 1.060765027999878)
((0.0, 0.1, 0.0, 0.0, 1), 1.0978331565856934)
((0.0, 0.1, 0.0, 0.0, 1), 1.1371631622314453)
((0.0, 0.1, 0.0, 0.0, 1), 1.1731481552124023)
((0.0, 0.1, 0.0, 0.0, 1), 1.215759038925171)
((0.0, 0.1, 0.0, 0.0, 1), 1.2523670196533203)
((0.0, 0.1, 0.0, 0.0, 1), 1.2989251613616943)
((0.0, 0.1, 0.0, 0.0, 1), 1.348785161972046)
((0.6653, 0.2149, -1.3704, 0, 0), 1.4017372131347656)
((0.6658, 0.2298, -1.3762, 0, 0), 1.4560751914978027)
((0.6697, 0.2398, -1.3938, 175.07289005235154, 0), 1.510699987411499)
((0.6697, 0.2493, -1.3938, 169.35078034075508, 0), 1.564758062362671)
((0.676, 0.2477, -1.412, 169.35078034075508, 0), 1.6302990913391113)
((0.6702, 0.2574, -1.3998, 165.57553584759464, 0), 1.688866138458252)
((0.6707, 0.2657, -1.4059, 170.53767779197429, 0), 1.7477061748504639)
((0.6684, 0.2633, -1.4059, 171.35088745113123, 0), 1.8027331829071045)
((0.6684, 0.2657, -1.4059, 175.00936619653774, 0), 1.871467113494873)
((0.6689, 0.2692, -1.412, 175.00936619653774, 0), 1.9233660697937012)
((0.6665, 0.2668, -1.412, 175.05403345289577, 0), 1.9863560199737549)
((0.6665, 0.2668, -1.412, 178.8798342024017, 0), 2.043469190597534)
((0.6665, 0.2621, -1.412, 189.97205768733102, 0), 2.095334053039551)
((0.6665, 0.2621, -1.412, 189.97205768733102, 0), 2.1492249965667725)
((0.6642, 0.2668, -1.412, 270.0, 0), 2.204802989959717)
((0.6642, 0.2668, -1.412, 206.18811069748088, 0), 2.2667620182037354)
((0.667, 0.2656, -1.4181, 226.81830296445165, 0), 2.31866717338562)
((0.6676, 0.262, -1.4243, 186.54629078329384, 0), 2.3753411769866943)
((0.6676, 0.262, -1.4243, 182.48955292199923, 0), 2.4321401119232178)
((0.67, 0.2644, -1.4243, 186.03325300620108, 0), 2.4902842044830322)
((0.67, 0.2595, -1.4243, 164.11614626607863, 0), 2.558068037033081)
((0.6647, 0.2584, -1.4181, 164.11614626607863, 0), 2.6152091026306152)
((0.6618, 0.2621, -1.412, 196.4403795216804, 0), 2.6696181297302246)
((0.6613, 0.2657, -1.4059, 270.0, 0), 2.7234480381011963)
((0.6613, 0.2681, -1.4059, 334.57312583041005, 0), 2.7773690223693848)
((0.6637, 0.2705, -1.4059, 334.57312583041005, 0), 2.834252119064331)
((0.666, 0.2728, -1.4059, 344.86416449625159, 0), 2.9045660495758057)
((0.6637, 0.2705, -1.4059, 355.03025927188986, 0), 2.9699912071228027)
((0.6608, 0.2693, -1.3998, 348.03289762341501, 0), 3.0306332111358643)
((0.6589, 0.2633, -1.4059, 339.41833055157343, 0), 3.097722053527832)
((0.6584, 0.2622, -1.3998, 328.89906309275074, 0), 3.161168098449707)
((0.6509, 0.254, -1.3938, 341.0033458445115, 0), 3.219515085220337)
((0.6868, 0.254, -1.476, 329.08256179212344, 0), 3.2785840034484863)
((0.6396, 0.2625, -1.3646, 160.0103311393917, 0), 3.342107057571411)
((0.6346, 0.2775, -1.3589, 332.2814983718165, 0), 3.3957571983337402)
((0.6297, 0.2764, -1.3533, 328.23632334451338, 0), 3.449012041091919)
((0.6274, 0.2787, -1.3533, 325.38989704387194, 0), 3.5037670135498047)
((0.6223, 0.2786, -1.3421, 325.38989704387194, 0), 3.557711124420166)
((0.6172, 0.2786, -1.3312, 326.28702332709497, 0), 3.61665415763855)
((0.6105, 0.2809, -1.3312, 330.82830659625239, 0), 3.6714742183685303)
((0.6082, 0.2809, -1.3312, 325.0753007686161, 0), 3.73088002204895)
((0.5966, 0.2786, -1.3204, 325.70176439093046, 0), 3.789389133453369)
((0.592, 0.2819, -1.315, 329.89949429359984, 0), 3.845844030380249)
((0.5879, 0.2842, -1.3257, 316.1787591699113, 0), 3.914792060852051)
((0.5854, 0.2841, -1.315, 305.4098115861853, 0), 3.979523181915283)
((0.5742, 0.2852, -1.3097, 310.84537594840396, 0), 4.042477130889893)
((0.5697, 0.2818, -1.3045, 309.33629374197943, 0), 4.09562611579895)
((0.5674, 0.2807, -1.2993, 305.55828037271647, 0), 4.151323080062866)
((0.5608, 0.2796, -1.2941, 302.64209087997335, 0), 4.21189022064209)
((0.5608, 0.2796, -1.2941, 306.7405620201211, 0), 4.279681205749512)
((0.5608, 0.2785, -1.289, 308.05030167741478, 0), 4.350670099258423)
((0.5608, 0.2763, -1.289, 311.25383795039642, 0), 4.410873174667358)
((0.5564, 0.2752, -1.2839, 309.80557109226521, 0), 4.464776039123535)
((0.5477, 0.2688, -1.2739, 322.99874046086904, 0), 4.518482208251953)
((0.5456, 0.2699, -1.2689, 317.47062051399337, 0), 4.572529077529907)
((0.5372, 0.2699, -1.2591, 324.97029761054881, 0), 4.630084037780762)
((0.0, 0.1, 0.0, 0.0, 1), 4.666778087615967)
((0.0, 0.1, 0.0, 0.0, 1), 4.702458143234253)
((0.0, 0.1, 0.0, 0.0, 1), 4.738879203796387)
((0.571, 0.2731, -1.2542, 324.40267640455306, 0), 4.7947471141815186)
((0.4153, 0.2484, -1.2689, 4.5638224181065272, 0), 4.84957218170166)
((0.3954, 0.2469, -1.2399, 279.82591779835815, 0), 4.910713195800781)
((0.3918, 0.2439, -1.2352, 288.14347571479379, 0), 4.978254079818726)
((0.3844, 0.2331, -1.2447, 287.65852002598234, 0), 5.042669057846069)
((0.3593, 0.2138, -1.2305, 284.09736709270561, 0), 5.098872184753418)
((0.3381, 0.1978, -1.2213, 285.15914596281158, 0), 5.167488098144531)
((0.3143, 0.1929, -1.2168, 284.08768747611185, 0), 5.220033168792725)
((0.2919, 0.1923, -1.2259, 282.69393987964611, 0), 5.280241012573242)
((0.2961, 0.1902, -1.2259, 277.70783064450615, 0), 5.3322670459747314)
((0.2507, 0.1798, -1.2259, 275.87769589852627, 0), 5.395125150680542)
((0.264, 0.1618, -1.2305, 284.64071030301744, 0), 5.448907136917114)
((0.1578, 0.1363, -1.2259, 274.09181426827018, 0), 5.516723155975342)
((0.1239, 0.1188, -1.2168, 272.27594213565442, 0), 5.580196142196655)
((0.085, 0.1044, -1.2168, 276.11317374346197, 0), 5.638731002807617)
((0.073, 0.0986, -1.2213, 272.85927983130159, 0), 5.697463035583496)
((0.0507, 0.0827, -1.2305, 270.0, 0), 5.7567222118377686)
((0.0239, 0.0704, -1.2352, 267.02486129715095, 0), 5.815047025680542)
((0.0115, 0.0602, -1.2399, 268.01254843760034, 0), 5.86792516708374)
((-0.0053, 0.0439, -1.2542, 267.18378484200309, 0), 5.934557199478149)
((-0.0246, 0.0359, -1.2689, 263.6917443282029, 0), 6.0036070346832275)
((-0.0311, 0.0295, -1.2739, 262.42096218175482, 0), 6.057260036468506)
((-0.0425, 0.0212, -1.2941, 255.7427311022127, 0), 6.110936164855957)
((-0.045, 0.017, -1.3045, 245.08309247006255, 0), 6.167985200881958)
((-0.0476, 0.0082, -1.315, 235.99579180067803, 0), 6.231821060180664)
