((0.0, 0.1, 0.0, 0.0, 1), 0.6353909969329834)
((0.0, 0.1, 0.0, 0.0, 1), 0.6727559566497803)
((0.0, 0.1, 0.0, 0.0, 1), 0.7103049755096436)
((0.0, 0.1, 0.0, 0.0, 1), 0.7481818199157715)
((0.0, 0.1, 0.0, 0.0, 1), 0.789132833480835)
((0.0, 0.1, 0.0, 0.0, 1), 0.8276498317718506)
((0.0, 0.1, 0.0, 0.0, 1), 0.8726940155029297)
((0.0, 0.1, 0.0, 0.0, 1), 0.9067227840423584)
((0.0, 0.1, 0.0, 0.0, 1), 0.9415359497070312)
((0.0, 0.1, 0.0, 0.0, 1), 0.978259801864624)
((0.0, 0.1, 0.0, 0.0, 1), 1.0144538879394531)
((0.0, 0.1, 0.0, 0.0, 1), 1.0606358051300049)
((0.0, 0.1, 0.0, 0.0, 1), 1.1075987815856934)
((0.0, 0.1, 0.0, 0.0, 1), 1.152857780456543)
((0.0, 0.1, 0.0, 0.0, 1), 1.1959269046783447)
((0.0, 0.1, 0.0, 0.0, 1), 1.231104850769043)
((0.0, 0.1, 0.0, 0.0, 1), 1.2654838562011719)
((0.0, 0.1, 0.0, 0.0, 1), 1.3069508075714111)
((0.0, 0.1, 0.0, 0.0, 1), 1.3502578735351562)
((0.0, 0.1, 0.0, 0.0, 1), 1.3936429023742676)
((0.0, 0.1, 0.0, 0.0, 1), 1.4294278621673584)
((0.0, 0.1, 0.0, 0.0, 1), 1.4675688743591309)
((0.0, 0.1, 0.0, 0.0, 1), 1.5044538974761963)
((0.0, 0.1, 0.0, 0.0, 1), 1.5428760051727295)
((0.0, 0.1, 0.0, 0.0, 1), 1.5799379348754883)
((0.0, 0.1, 0.0, 0.0, 1), 1.6175808906555176)
((0.0, 0.1, 0.0, 0.0, 1), 1.6566238403320312)
((0.0, 0.1, 0.0, 0.0, 1), 1.698767900466919)
((0.0, 0.1, 0.0, 0.0, 1), 1.7363128662109375)
((0.0, 0.1, 0.0, 0.0, 1), 1.7744238376617432)
((0.0, 0.1, 0.0, 0.0, 1), 1.8098578453063965)
((0.0, 0.1, 0.0, 0.0, 1), 1.8631010055541992)
((0.0, 0.1, 0.0, 0.0, 1), 1.904709815979004)
((0.0, 0.1, 0.0, 0.0, 1), 1.964059829711914)
((0.0, 0.1, 0.0, 0.0, 1), 2.004689931869507)
((0.0, 0.1, 0.0, 0.0, 1), 2.0403637886047363)
((0.0, 0.1, 0.0, 0.0, 1), 2.0748379230499268)
((0.0, 0.1, 0.0, 0.0, 1), 2.119086980819702)
((0.0, 0.1, 0.0, 0.0, 1), 2.1594398021698)
((0.0, 0.1, 0.0, 0.0, 1), 2.204408884048462)
((0.0, 0.1, 0.0, 0.0, 1), 2.2389538288116455)
((0.0, 0.1, 0.0, 0.0, 1), 2.2772200107574463)
((0.0, 0.1, 0.0, 0.0, 1), 2.315694808959961)
((0.0, 0.1, 0.0, 0.0, 1), 2.351893901824951)
((0.0, 0.1, 0.0, 0.0, 1), 2.3965489864349365)
((0.0, 0.1, 0.0, 0.0, 1), 2.4309568405151367)
((0.0, 0.1, 0.0, 0.0, 1), 2.466033935546875)
((0.0, 0.1, 0.0, 0.0, 1), 2.500870943069458)
((0.0, 0.1, 0.0, 0.0, 1), 2.5378429889678955)
((0.0, 0.1, 0.0, 0.0, 1), 2.5824079513549805)
((0.0, 0.1, 0.0, 0.0, 1), 2.623872995376587)
((0.0, 0.1, 0.0, 0.0, 1), 2.66172194480896)
((0.0, 0.1, 0.0, 0.0, 1), 2.7000319957733154)
((0.0, 0.1, 0.0, 0.0, 1), 2.7371068000793457)
((0.0, 0.1, 0.0, 0.0, 1), 2.7747719287872314)
((0.0, 0.1, 0.0, 0.0, 1), 2.810976982116699)
((0.0, 0.1, 0.0, 0.0, 1), 2.8572537899017334)
((0.0, 0.1, 0.0, 0.0, 1), 2.9011728763580322)
((0.0, 0.1, 0.0, 0.0, 1), 2.9429140090942383)
((0.0, 0.1, 0.0, 0.0, 1), 2.9838809967041016)
((0.0, 0.1, 0.0, 0.0, 1), 3.028714895248413)
((0.0, 0.1, 0.0, 0.0, 1), 3.0680649280548096)
((0.0, 0.1, 0.0, 0.0, 1), 3.1030819416046143)
((0.0, 0.1, 0.0, 0.0, 1), 3.1402828693389893)
((0.0, 0.1, 0.0, 0.0, 1), 3.173600912094116)
((0.0, 0.1, 0.0, 0.0, 1), 3.210068941116333)
((0.0, 0.1, 0.0, 0.0, 1), 3.2464849948883057)
((0.0, 0.1, 0.0, 0.0, 1), 3.2934420108795166)
((0.0, 0.1, 0.0, 0.0, 1), 3.3337039947509766)
((0.0, 0.1, 0.0, 0.0, 1), 3.371595859527588)
((0.0, 0.1, 0.0, 0.0, 1), 3.4108338356018066)
((0.0, 0.1, 0.0, 0.0, 1), 3.447474956512451)
((0.0, 0.1, 0.0, 0.0, 1), 3.4857819080352783)
((0.0, 0.1, 0.0, 0.0, 1), 3.523852825164795)
((0.0, 0.1, 0.0, 0.0, 1), 3.563199996948242)
((0.0, 0.1, 0.0, 0.0, 1), 3.6022047996520996)
((0.0, 0.1, 0.0, 0.0, 1), 3.6398568153381348)
((0.0, 0.1, 0.0, 0.0, 1), 3.6768457889556885)
((0.0, 0.1, 0.0, 0.0, 1), 3.7140378952026367)
((0.0, 0.1, 0.0, 0.0, 1), 3.753248929977417)
((0.0, 0.1, 0.0, 0.0, 1), 3.799604892730713)
((0.0, 0.1, 0.0, 0.0, 1), 3.848145008087158)
