('(0.0,0.1,0.0,0.0,1)', 7.022745132446289)
('(0.0,0.1,0.0,0.0,1)', 7.127790927886963)
('(0.0,0.1,0.0,0.0,1)', 7.23704195022583)
('(0.0,0.1,0.0,0.0,1)', 7.336507081985474)
('(0.0,0.1,0.0,0.0,1)', 7.4352641105651855)
('(0.0,0.1,0.0,0.0,1)', 7.5395729541778564)
('(0.0,0.1,0.0,0.0,1)', 7.650304079055786)
('(0.0,0.1,0.0,0.0,1)', 7.747071981430054)
('(0.0,0.1,0.0,0.0,1)', 7.851359128952026)
('(0.0,0.1,0.0,0.0,1)', 7.958125114440918)
('(0.0,0.1,0.0,0.0,1)', 8.051017999649048)
('(0.0,0.1,0.0,0.0,1)', 8.150929927825928)
('(0.0,0.1,0.0,0.0,1)', 8.257359981536865)
('(0.0,0.1,0.0,0.0,1)', 8.367501020431519)
('(0.0,0.1,0.0,0.0,1)', 8.473527908325195)
('(0.5153, 0.4012, -1.1361, 0, 0)', 8.59141993522644)
('(0.5144, 0.4073, -1.1645, 0, 0)', 8.669186115264893)
('(0.5394, 0.4226, -1.2447, 181.81510387012167, 0)', 8.783965110778809)
('(0.5371, 0.4223, -1.2689, 167.48795197626546, 0)', 8.910417079925537)
('(0.5391, 0.4083, -1.2789, 170.67766231557579, 0)', 9.024441957473755)
('(0.5391, 0.4034, -1.2839, 170.53767779197435, 0)', 9.138566970825195)
('(0.537, 0.3953, -1.2789, 168.31221761362411, 0)', 9.255690097808838)
('(0.537, 0.3873, -1.2739, 184.01417569541096, 0)', 9.37680697441101)
('(0.5306, 0.3873, -1.2739, 181.14576283817496, 0)', 9.490520000457764)
('(0.5348, 0.3882, -1.2839, 300.46554491945915, 0)', 9.62000298500061)
('(0.5368, 0.3906, -1.2993, 270.0, 0)', 9.738619089126587)
('(0.5368, 0.3884, -1.2993, 180.5617053325665, 0)', 9.856117963790894)
('(0.5346, 0.3862, -1.2993, 180.45113854678723, 0)', 9.978034973144531)
('(0.5326, 0.3832, -1.289, 171.05054191579109, 0)', 10.110800981521606)
('(0.5346, 0.3862, -1.2993, 203.3340412767111, 0)', 10.2306809425354)
('(0.5281, 0.3862, -1.2993, 270.0, 0)', 10.349203109741211)
('(0.5261, 0.3686, -1.2839, 270.0, 0)', 10.470948934555054)
('(0.5304, 0.3657, -1.289, 331.10358373618732, 0)', 10.595058917999268)
('(0.5282, 0.3701, -1.289, 270.0, 0)', 10.720479011535645)
('(0.5281, 0.3803, -1.2941, 328.1448676175508, 0)', 10.850167989730835)
('(0.5258, 0.379, -1.3045, 0, 0)', 10.976154088973999)
('(0.4967, 0.3608, -1.264, 180.83434557554668, 0)', 11.094423055648804)
('(0.4709, 0.345, -1.2689, 306.56949354693063, 0)', 11.224775075912476)
('(0.4994, 0.2805, -1.2494, 289.33012253313314, 0)', 11.345099925994873)
('(0.4493, 0.3784, -1.2447, 327.29717717399831, 0)', 11.467932939529419)
('(0.3719, 0.5128, -1.2591, 308.014716555066, 0)', 11.585917949676514)
('(0.2977, 0.5085, -1.2591, 272.24843900705866, 0)', 11.698162078857422)
('(0.2691, 0.5019, -1.264, 273.23845595297018, 0)', 11.811851024627686)
('(0.239, 0.4778, -1.2739, 266.37255570927528, 0)', 11.932918071746826)
('(0.2115, 0.4682, -1.289, 262.09506474026216, 0)', 12.053354978561401)
('(0.1902, 0.471, -1.3533, 259.4407446045758, 0)', 12.172225952148438)
('(0.1686, 0.4693, -1.382, 228.77259441672217, 0)', 12.287303924560547)
('(0.155, 0.4607, -1.4059, 220.4208676642142, 0)', 12.401102066040039)
('(0.1507, 0.4452, -1.4562, 212.47119229084851, 0)', 12.532848119735718)
('(0.1505, 0.4342, -1.5032, 199.9831065219, 0)', 12.647061109542847)
('(0.1603, 0.4274, -1.5243, 194.83383379888917, 0)', 12.777097940444946)
('(0.1755, 0.4079, -1.5684, 183.33813614756315, 0)', 12.903636932373047)
('(0.2008, 0.3891, -1.6231, 172.80989949183734, 0)', 13.031055927276611)
('(0.2299, 0.3662, -1.6561, 163.29130777298812, 0)', 13.157383918762207)
('(0.2617, 0.3355, -1.6994, 152.55743410975907, 0)', 13.278192043304443)
('(0.2832, 0.3257, -1.7083, 149.9249682913817, 0)', 13.40549612045288)
('(0.3111, 0.3104, -1.7356, 142.40964281786489, 0)', 13.532090902328491)
('(0.3245, 0.2943, -1.7449, 135.56573886185976, 0)', 13.647944927215576)
('(0.3274, 0.2884, -1.7449, 133.18863249102262, 0)', 13.770179033279419)
('(0.3328, 0.2871, -1.7734, 124.70422218888417, 0)', 13.889893054962158)
('(0.3322, 0.2858, -1.8029, 142.69605172201665, 0)', 14.007972955703735)
('(0.328, 0.2813, -1.8129, 162.59266796351963, 0)', 14.125932931900024)
('(0.3149, 0.2923, -1.8437, 177.05355261998767, 0)', 14.253924131393433)
('(0.2934, 0.2862, -1.8648, 187.21064953388301, 0)', 14.359086990356445)
('(0.273, 0.2815, -1.8755, 203.31953129342344, 0)', 14.481305122375488)
('(0.2489, 0.2832, -1.9085, 219.19473163326384, 0)', 14.591876983642578)
('(0.2141, 0.285, -1.9427, 219.60455483897167, 0)', 14.709841012954712)
('(0.1847, 0.2883, -1.9427, 225.5161642297648, 0)', 14.838531970977783)
('(0.1464, 0.2834, -1.9543, 234.37267311296239, 0)', 14.951956033706665)
('(0.1135, 0.2834, -1.9543, 238.1005087858903, 0)', 15.060791969299316)
('(0.0744, 0.2851, -1.9661, 251.31153168330604, 0)', 15.184613943099976)
('(0.048, 0.2818, -1.9661, 260.49112830632589, 0)', 15.29800295829773)
('(0.0114, 0.2751, -1.9427, 260.28638212476551, 0)', 15.409249067306519)
('(-0.0114, 0.2735, -1.9312, 274.91112988785426, 0)', 15.521950960159302)
('(-0.0401, 0.267, -1.9085, 280.47833502517443, 0)', 15.634275913238525)
('(-0.0556, 0.264, -1.8864, 296.70499174200177, 0)', 15.754235982894897)
('(-0.076, 0.2642, -1.8437, 307.57126465591352, 0)', 15.868603944778442)
('(-0.087, 0.2567, -1.8129, 318.56102488183785, 0)', 15.987534999847412)
('(-0.1054, 0.2438, -1.7638, 327.41925568297501, 0)', 16.10297703742981)
('(-0.109, 0.2357, -1.7264, 335.7113665226999, 0)', 16.22988510131836)
('(-0.1169, 0.2256, -1.6732, 341.54356794617138, 0)', 16.35257911682129)
('(-0.1167, 0.2172, -1.6313, 346.51062176027409, 0)', 16.478811979293823)
('(-0.1133, 0.2082, -1.5837, 350.71171964955022, 0)', 16.59650707244873)
('(-0.1018, 0.2091, -1.5315, 357.4883582045299, 0)', 16.71416401863098)
