((0.0, 0.1, 0.0, 0.0, 1), 0.7340099811553955)
((0.0, 0.1, 0.0, 0.0, 1), 0.7736799716949463)
((0.0, 0.1, 0.0, 0.0, 1), 0.8123819828033447)
((0.0, 0.1, 0.0, 0.0, 1), 0.8506700992584229)
((0.0, 0.1, 0.0, 0.0, 1), 0.8877229690551758)
((0.0, 0.1, 0.0, 0.0, 1), 0.9246461391448975)
((0.0, 0.1, 0.0, 0.0, 1), 0.9614601135253906)
((0.0, 0.1, 0.0, 0.0, 1), 0.9986550807952881)
((0.0, 0.1, 0.0, 0.0, 1), 1.0400569438934326)
((0.0, 0.1, 0.0, 0.0, 1), 1.0775809288024902)
((0.0, 0.1, 0.0, 0.0, 1), 1.116236925125122)
((0.0, 0.1, 0.0, 0.0, 1), 1.1518769264221191)
((0.0, 0.1, 0.0, 0.0, 1), 1.1887760162353516)
((0.0, 0.1, 0.0, 0.0, 1), 1.2277140617370605)
((0.0, 0.1, 0.0, 0.0, 1), 1.263314962387085)
((0.0, 0.1, 0.0, 0.0, 1), 1.3047080039978027)
((0.0, 0.1, 0.0, 0.0, 1), 1.353403091430664)
((0.0, 0.1, 0.0, 0.0, 1), 1.3990099430084229)
((0.0, 0.1, 0.0, 0.0, 1), 1.4467039108276367)
((0.0, 0.1, 0.0, 0.0, 1), 1.4874660968780518)
((0.0, 0.1, 0.0, 0.0, 1), 1.5294599533081055)
((0.0, 0.1, 0.0, 0.0, 1), 1.5708560943603516)
((0.0, 0.1, 0.0, 0.0, 1), 1.624920129776001)
((0.0, 0.1, 0.0, 0.0, 1), 1.6644160747528076)
((0.0, 0.1, 0.0, 0.0, 1), 1.7039010524749756)
((0.0, 0.1, 0.0, 0.0, 1), 1.742185115814209)
((0.0, 0.1, 0.0, 0.0, 1), 1.7858259677886963)
((0.0, 0.1, 0.0, 0.0, 1), 1.8253319263458252)
((0.0, 0.1, 0.0, 0.0, 1), 1.870887041091919)
((0.0, 0.1, 0.0, 0.0, 1), 1.9051949977874756)
((0.0, 0.1, 0.0, 0.0, 1), 1.9422640800476074)
((0.0, 0.1, 0.0, 0.0, 1), 1.9780700206756592)
((0.0, 0.1, 0.0, 0.0, 1), 2.0144739151000977)
((0.0, 0.1, 0.0, 0.0, 1), 2.0541019439697266)
((0.0, 0.1, 0.0, 0.0, 1), 2.1001079082489014)
((0.0, 0.1, 0.0, 0.0, 1), 2.137094020843506)
((0.0, 0.1, 0.0, 0.0, 1), 2.1715641021728516)
((0.0, 0.1, 0.0, 0.0, 1), 2.2093091011047363)
((0.0, 0.1, 0.0, 0.0, 1), 2.245445966720581)
((0.0, 0.1, 0.0, 0.0, 1), 2.2823829650878906)
((0.0, 0.1, 0.0, 0.0, 1), 2.3234519958496094)
((0.0, 0.1, 0.0, 0.0, 1), 2.3588531017303467)
((0.0, 0.1, 0.0, 0.0, 1), 2.3915340900421143)
((0.0, 0.1, 0.0, 0.0, 1), 2.42997407913208)
((0.0, 0.1, 0.0, 0.0, 1), 2.47900390625)
((0.0, 0.1, 0.0, 0.0, 1), 2.5169451236724854)
((0.0, 0.1, 0.0, 0.0, 1), 2.563616991043091)
((0.0, 0.1, 0.0, 0.0, 1), 2.6090259552001953)
((0.0, 0.1, 0.0, 0.0, 1), 2.650521993637085)
((0.0, 0.1, 0.0, 0.0, 1), 2.6860921382904053)
((0.0, 0.1, 0.0, 0.0, 1), 2.724777936935425)
((0.0, 0.1, 0.0, 0.0, 1), 2.768136978149414)
((0.0, 0.1, 0.0, 0.0, 1), 2.806342124938965)
((0.0, 0.1, 0.0, 0.0, 1), 2.8529720306396484)
((0.0, 0.1, 0.0, 0.0, 1), 2.8903279304504395)
((0.0, 0.1, 0.0, 0.0, 1), 2.926892042160034)
((0.6965, 0.22, -1.4497, 0, 0), 2.988394021987915)
((0.6947, 0.2309, -1.4562, 0, 0), 3.046410083770752)
((0.7024, 0.2476, -1.4827, 195.47863816541869, 0), 3.1070380210876465)
((0.7006, 0.2513, -1.4895, 169.86331035222187, 0), 3.168429136276245)
((0.7086, 0.2585, -1.5172, 174.11841772720859, 0), 3.22998309135437)
((0.7134, 0.2596, -1.5387, 169.8371409555543, 0), 3.2918059825897217)
((0.7116, 0.2582, -1.5461, 169.24824646306138, 0), 3.360991954803467)
((0.7132, 0.2633, -1.5609, 171.0975850249975, 0), 3.4334449768066406)
