0.0,0.1,0.0,1.0,9.3594429493
0.0,0.1,0.0,1.0,9.45718193054
0.0,0.1,0.0,1.0,9.56222009659
0.0,0.1,0.0,1.0,9.65844202042
0.0,0.1,0.0,1.0,9.754748106
0.0,0.1,0.0,1.0,9.86144399643
0.0,0.1,0.0,1.0,9.96097803116
0.0,0.1,0.0,1.0,10.0598070621
0.0,0.1,0.0,1.0,10.1613690853
0.0,0.1,0.0,1.0,10.2576920986
0.0,0.1,0.0,1.0,10.3537380695
0.0,0.1,0.0,1.0,10.4508640766
0.6475,0.0609,-1.3477,0.0,10.5664000511
0.6169,0.0805,-1.3704,0.0,10.6318991184
0.6136,0.0557,-1.4497,0.0,10.7474639416
0.5841,0.0383,-1.4433,0.0,10.874464035
0.5672,0.0312,-1.4497,0.0,11.0030360222
0.5697,0.0213,-1.4497,0.0,11.1303930283
0.5747,0.0165,-1.4562,0.0,11.2501721382
0.5748,0.0166,-1.4627,0.0,11.3783321381
0.5774,0.0216,-1.4693,0.0,11.4972639084
0.5776,0.0319,-1.4827,0.0,11.6167080402
0.5804,0.0423,-1.4963,0.0,11.7401549816
0.5831,0.0501,-1.5032,0.0,11.8798661232
0.5858,0.0554,-1.5102,0.0,11.9999220371
0.586,0.0557,-1.5172,0.0,12.1253509521
0.5862,0.0585,-1.5243,0.0,12.2460830212
0.586,0.0608,-1.5172,0.0,12.3609781265
0.5887,0.0637,-1.5243,0.0,12.4960980415
0.5838,0.077,-1.5315,0.0,12.6143660545
0.5786,0.0873,-1.5315,0.0,12.7283909321
0.5788,0.0929,-1.5387,0.0,12.8540740013
0.576,0.0951,-1.5315,0.0,12.9775080681
0.5788,0.0955,-1.5387,0.0,13.1042859554
0.576,0.0977,-1.5315,0.0,13.2288389206
0.576,0.1029,-1.5315,0.0,13.3481459618
0.5709,0.1055,-1.5315,0.0,13.478249073
0.5709,0.1081,-1.5315,0.0,13.6000049114
0.5683,0.1132,-1.5315,0.0,13.7300751209
0.5683,0.121,-1.5315,0.0,13.8587639332
0.5684,0.1242,-1.5387,0.0,13.9759309292
0.5684,0.132,-1.5387,0.0,14.0947151184
0.5737,0.1352,-1.5461,0.0,14.2373409271
0.5736,0.1424,-1.5387,0.0,14.3545799255
0.5737,0.1535,-1.5461,0.0,14.4753370285
0.5737,0.1562,-1.5461,0.0,14.6017889977
0.5737,0.1562,-1.5461,0.0,14.7264261246
0.5789,0.1562,-1.5461,0.0,14.837939024
0.5814,0.158,-1.5387,0.0,14.9642620087
0.5789,0.1666,-1.5461,0.0,15.0882461071
0.5788,0.1658,-1.5387,0.0,15.2211430073
0.5814,0.1606,-1.5387,0.0,15.3383560181
0.5788,0.1789,-1.5387,0.0,15.4712190628
0.5891,0.2049,-1.5387,0.0,15.6028411388
0.5971,0.2268,-1.5461,0.0,15.7427489758
0.5967,0.2558,-1.5315,0.0,15.866286993
0.6021,0.2622,-1.5387,0.0,15.9900379181
0.6078,0.262,-1.5534,0.0,16.1189360619
0.6052,0.262,-1.5534,0.0,16.2455170155
0.6107,0.258,-1.5609,0.0,16.3666501045
0.6078,0.2542,-1.5534,0.0,16.4913361073
0.6134,0.2448,-1.5609,0.0,16.6048800945
0.6055,0.2395,-1.5609,0.0,16.7214701176
0.6084,0.2301,-1.5684,0.0,16.8487401009
0.611,0.2248,-1.5684,0.0,16.9702429771
0.6084,0.2221,-1.5684,0.0,17.0965940952
0.611,0.2115,-1.5684,0.0,17.206608057
0.6058,0.2088,-1.5684,0.0,17.3419320583
0.5976,0.1973,-1.5609,0.0,17.4737010002
0.5846,0.1743,-1.5684,0.0,17.5948169231
0.5843,0.0991,-1.5534,0.0,17.7302320004
0.6056,0.0119,-1.4963,0.0,17.8624989986
0.4861,0.1153,-1.5243,0.0,17.990500927
0.3656,0.2256,-1.5032,0.0,18.1188569069
0.3256,0.2401,-1.4827,0.0,18.243489027
0.2844,0.2565,-1.476,0.0,18.3652279377
0.2571,0.2715,-1.476,0.0,18.4966731071
0.2049,0.2939,-1.476,0.0,18.6323339939
0.1609,0.3128,-1.4827,0.0,18.7672970295
0.1241,0.3294,-1.4895,0.0,18.887157917
0.0919,0.3559,-1.5387,0.0,19.0032601357
0.0696,0.3663,-1.5609,0.0,19.1243720055
0.0466,0.3984,-1.5837,0.0,19.2551119328
0.0311,0.4179,-1.6071,0.0,19.3699851036
0.0206,0.4408,-1.6313,0.0,19.4842591286
0.0097,0.4596,-1.6395,0.0,19.6086609364
0.0098,0.4836,-1.6646,0.0,19.7287409306
0.0071,0.508,-1.6994,0.0,19.8438420296
0.0129,0.5167,-1.6994,0.0,19.9634439945
0.0276,0.5249,-1.7264,0.0,20.0819890499
0.0365,0.5365,-1.7356,0.0,20.2025210857
0.0517,0.5393,-1.7543,0.0,20.3160469532
0.0791,0.5212,-1.7734,0.0,20.4502139091
0.103,0.5362,-1.7734,0.0,20.5738220215
0.1245,0.5271,-1.7831,0.0,20.7019939423
0.1524,0.5148,-1.7929,0.0,20.8158710003
0.1775,0.5024,-1.8029,0.0,20.9429750443
0.2078,0.5115,-1.8029,0.0,21.0724740028
0.2334,0.499,-1.8129,0.0,21.1935019493
0.0,0.1,0.0,1.0,21.2950201035
0.2731,0.496,-1.8129,0.0,21.4048800468
0.2807,0.5018,-1.823,0.0,21.469080925
0.307,0.4923,-1.8333,0.0,21.6015250683
0.3249,0.4776,-1.8129,0.0,21.7208640575
0.3585,0.4684,-1.8129,0.0,21.8511269093
0.3829,0.4653,-1.8129,0.0,21.9731080532
0.399,0.4444,-1.8029,0.0,22.0941140652
0.4209,0.4359,-1.7929,0.0,22.2188360691
0.4342,0.4282,-1.7734,0.0,22.3377599716
0.4467,0.4169,-1.7638,0.0,22.454736948
0.4518,0.4051,-1.7264,0.0,22.5744791031
0.4533,0.4017,-1.6994,0.0,22.6944339275
0.4543,0.4032,-1.6818,0.0,22.8136749268
0.439,0.3999,-1.6561,0.0,22.9315719604
0.4241,0.3911,-1.6313,0.0,23.0540161133
0.4056,0.3809,-1.6231,0.0,23.1671290398
0.39,0.3817,-1.6151,0.0,23.2910721302
0.3566,0.3672,-1.5992,0.0,23.4230821133
0.3259,0.3581,-1.6071,0.0,23.5520250797
0.2949,0.3435,-1.6151,0.0,23.679008007
0.2718,0.3287,-1.6231,0.0,23.7986531258
0.2548,0.3105,-1.6732,0.0,23.927273035
0.2401,0.2997,-1.7083,0.0,24.0540890694
0.2234,0.2869,-1.7356,0.0,24.1649610996
0.2152,0.2707,-1.7638,0.0,24.2820389271
0.2109,0.2645,-1.8029,0.0,24.4098629951
0.2029,0.2537,-1.8129,0.0,24.5406830311
0.1959,0.2348,-1.8333,0.0,24.6748831272
0.1993,0.2325,-1.8648,0.0,24.8051719666
0.1878,0.2212,-1.8755,0.0,24.9221520424
0.189,0.2167,-1.9198,0.0,25.0400121212
0.1814,0.2127,-1.9427,0.0,25.1634860039
0.1748,0.2098,-1.9781,0.0,25.2795410156
0.1648,0.2065,-1.9781,0.0,25.396187067
0.149,0.1977,-1.9902,0.0,25.5277130604
0.1256,0.1943,-1.9902,0.0,25.6541991234
0.0966,0.1899,-2.0148,0.0,25.7819950581
0.0699,0.1911,-2.0274,0.0,25.8983030319
0.0492,0.1797,-2.0148,0.0,26.0318319798
0.0154,0.1842,-2.0274,0.0,26.1441600323
-0.0119,0.1876,-2.0274,0.0,26.2538990974
-0.0358,0.1773,-2.0274,0.0,26.3775470257
-0.0492,0.1933,-2.0148,0.0,26.4960010052
0.0,0.1,0.0,1.0,26.6014170647
-0.0758,0.1989,-2.0024,0.0,26.7342560291
-0.0854,0.2078,-1.9902,0.0,26.8088209629
-0.0888,0.2179,-1.9902,0.0,26.9266040325
-0.0839,0.2272,-1.9543,0.0,27.0623691082
-0.0801,0.2422,-1.9427,0.0,27.175853014
-0.0699,0.2506,-1.9312,0.0,27.291875124
-0.0587,0.2703,-1.8864,0.0,27.4224050045
-0.0484,0.2845,-1.8542,0.0,27.5405490398
-0.0326,0.2954,-1.8437,0.0,27.6622691154
-0.017,0.3093,-1.8333,0.0,27.7924489975
0.0015,0.3119,-1.8129,0.0,27.9162631035
0.0166,0.3176,-1.7929,0.0,28.0453109741
0.0343,0.3081,-1.7734,0.0,28.1589019299
0.0522,0.3202,-1.7734,0.0,28.277905941
0.0642,0.3172,-1.7734,0.0,28.3943099976
0.0727,0.3124,-1.7638,0.0,28.5084331036
0.0846,0.3124,-1.7638,0.0,28.6312410831
0.0,0.1,0.0,1.0,28.7279379368
0.1054,0.3035,-1.7638,0.0,28.8554239273
0.1219,0.2943,-1.7449,0.0,28.9208259583
0.1262,0.2945,-1.7638,0.0,29.0465989113
0.1298,0.2931,-1.7734,0.0,29.1656420231
0.1365,0.2857,-1.7831,0.0,29.2940330505
0.138,0.2767,-1.8029,0.0,29.4167790413
0.1358,0.269,-1.8129,0.0,29.5296959877
0.1266,0.2506,-1.8129,0.0,29.66406703
0.1205,0.2322,-1.8129,0.0,29.7800009251
0.112,0.2212,-1.823,0.0,29.9151229858
0.0936,0.1965,-1.823,0.0,30.0416789055
0.0791,0.1738,-1.8437,0.0,30.1627829075
0.0543,0.1519,-1.8437,0.0,30.2797520161
0.0328,0.134,-1.8542,0.0,30.4090080261
0.011,0.1126,-1.8648,0.0,30.535558939
-0.0203,0.0963,-1.8542,0.0,30.6600921154
-0.039,0.0775,-1.8542,0.0,30.7760899067
-0.0574,0.0552,-1.8437,0.0,30.9029679298
