('(0.0,0.1,0.0,0.0,1)', 12.787362098693848)
('(0.0,0.1,0.0,0.0,1)', 12.885421991348267)
('(0.0,0.1,0.0,0.0,1)', 12.98375415802002)
('(0.0,0.1,0.0,0.0,1)', 13.088819980621338)
('(0.0,0.1,0.0,0.0,1)', 13.186269998550415)
('(0.0,0.1,0.0,0.0,1)', 13.284502983093262)
('(0.0,0.1,0.0,0.0,1)', 13.380983114242554)
('(0.0,0.1,0.0,0.0,1)', 13.480651140213013)
('(0.0,0.1,0.0,0.0,1)', 13.582665205001831)
('(0.0,0.1,0.0,0.0,1)', 13.679192066192627)
('(0.0,0.1,0.0,0.0,1)', 13.792610168457031)
('(0.0,0.1,0.0,0.0,1)', 13.895443201065063)
('(0.0,0.1,0.0,0.0,1)', 14.009155988693237)
('(0.0,0.1,0.0,0.0,1)', 14.105905055999756)
('(0.0,0.1,0.0,0.0,1)', 14.215187072753906)
('(0.0,0.1,0.0,0.0,1)', 14.316924095153809)
('(0.0,0.1,0.0,0.0,1)', 14.420276165008545)
('(0.0,0.1,0.0,0.0,1)', 14.522181987762451)
('(0.0,0.1,0.0,0.0,1)', 14.615475177764893)
('(0.0,0.1,0.0,0.0,1)', 14.71236515045166)
('(0.0,0.1,0.0,0.0,1)', 14.807461977005005)
('(0.0,0.1,0.0,0.0,1)', 14.92168116569519)
('(0.0,0.1,0.0,0.0,1)', 15.029784202575684)
('(0.0,0.1,0.0,0.0,1)', 15.127259016036987)
('(0.0,0.1,0.0,0.0,1)', 15.236900091171265)
('(0.0,0.1,0.0,0.0,1)', 15.334550142288208)
('(0.0,0.1,0.0,0.0,1)', 15.436716079711914)
('(0.0,0.1,0.0,0.0,1)', 15.546771049499512)
('(0.0,0.1,0.0,0.0,1)', 15.64562201499939)
('(0.0,0.1,0.0,0.0,1)', 15.742557048797607)
('(0.0,0.1,0.0,0.0,1)', 15.846357107162476)
('(0.0,0.1,0.0,0.0,1)', 15.947813987731934)
('(0.0,0.1,0.0,0.0,1)', 16.049357175827026)
('(0.0,0.1,0.0,0.0,1)', 16.14126205444336)
('(0.0,0.1,0.0,0.0,1)', 16.24049401283264)
('(0.0,0.1,0.0,0.0,1)', 16.34029507637024)
('(0.0,0.1,0.0,0.0,1)', 16.447307109832764)
('(0.0,0.1,0.0,0.0,1)', 16.54541802406311)
('(0.0,0.1,0.0,0.0,1)', 16.65009903907776)
('(0.0,0.1,0.0,0.0,1)', 16.751955032348633)
('(0.0,0.1,0.0,0.0,1)', 16.850934982299805)
('(0.6434, 0.1023, -1.3533, 0, 0)', 16.962302207946777)
('(0.5946, 0.1249, -1.3257, 0, 0)', 17.031524181365967)
('(0.6004, 0.1246, -1.4243, 299.49136180317004, 0)', 17.160508155822754)
('(0.5675, 0.1385, -1.4693, 211.20051460398059, 0)', 17.28394913673401)
('(0.5527, 0.1366, -1.476, 213.19713880763885, 0)', 17.408522129058838)
('(0.5477, 0.1335, -1.4693, 216.47186022779121, 0)', 17.5307559967041)
('(0.5502, 0.1304, -1.4627, 198.08712441547755, 0)', 17.651602029800415)
('(0.5452, 0.136, -1.4693, 232.58617142136461, 0)', 17.786581993103027)
('(0.5452, 0.1416, -1.476, 270.0, 0)', 17.917728185653687)
('(0.5552, 0.1429, -1.4895, 270.0, 0)', 18.047609090805054)
('(0.5527, 0.1461, -1.4963, 159.63068669781268, 0)', 18.17672300338745)
('(0.5553, 0.1468, -1.5032, 175.74476203800086, 0)', 18.30712914466858)
('(0.5579, 0.1449, -1.5102, 163.4093585215617, 0)', 18.434620141983032)
('(0.5604, 0.1474, -1.5102, 159.62777121589798, 0)', 18.557708024978638)
('(0.5631, 0.1488, -1.5243, 165.89864771974322, 0)', 18.674386978149414)
('(0.5631, 0.1488, -1.5243, 159.62356478616348, 0)', 18.80261516571045)
('(0.5631, 0.1488, -1.5243, 159.71224731251942, 0)', 18.924152135849)
('(0.571, 0.1476, -1.5387, 159.75631185458559, 0)', 19.05704617500305)
('(0.5683, 0.1391, -1.5315, 159.59833102600837, 0)', 19.179258108139038)
('(0.5708, 0.1308, -1.5243, 144.16234704572216, 0)', 19.29176902770996)
('(0.5733, 0.1204, -1.5243, 90.0, 0)', 19.42290210723877)
('(0.5705, 0.101, -1.5032, 90.0, 0)', 19.556742191314697)
('(0.5653, 0.0929, -1.4963, 359.19307054489769, 0)', 19.67659902572632)
